episode,step,obstacle_id,center_x,center_y,length_x,length_y,theta,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y,type
1,4,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,4,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,5,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,5,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,5,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,5,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,6,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,6,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,6,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,6,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,7,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,7,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,7,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,7,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,8,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,8,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,8,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,8,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,9,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,9,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,9,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,9,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,10,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,10,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,10,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,10,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,11,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,11,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,11,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,11,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,12,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,12,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,12,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,12,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,13,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,13,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,13,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,13,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,14,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,14,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,14,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,14,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,15,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,15,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,15,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,15,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,16,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,16,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,16,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,16,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,17,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,17,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,17,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,17,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,18,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,18,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,18,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,18,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,19,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,19,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,19,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,19,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,20,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,20,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,20,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,20,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,21,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,21,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,21,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,21,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,22,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,22,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,22,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,22,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,23,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,23,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,23,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,23,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,24,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,24,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,24,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,24,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,25,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,25,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,25,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,25,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,26,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,26,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,26,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,26,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
1,27,0,2.034358752876548,1.2819308373753633,0.43915356180194876,0.7543709313470874,-0.9437743003419877,1.6000885450244047,1.2384311270515131,1.857755689796806,0.8828140670724165,2.468628960728691,1.3254305476992134,2.21096181595629,1.68104760767831,static
1,27,1,1.9151347654687672,2.042364422881816,0.5447492791459806,0.41652763303936413,-1.251592587057968,1.6319172167289806,2.2356248214110717,1.802865327140491,1.7183932285275747,2.198352314208554,1.8491040243525603,2.0274042037970434,2.3663356172360572,static
1,27,2,0.7089288433589811,0.03860267945288132,0.47865688469650564,0.12348068599605719,-1.8843388861686492,0.7240147033921897,0.28530571976129265,0.5763823625672464,-0.17001516182652965,0.6938429833257725,-0.20810036085553002,0.8414753241507158,0.24722052073229228,static
1,27,3,1.5585318650145286,2.067015233685965,0.7750110820325076,0.7456826155187994,-0.7055747255168071,1.0217706007502707,2.034480171438067,1.6117392497519074,1.5319076189957537,2.0952931292787866,2.0995502959338626,1.5053244802771497,2.602122848376176,static
